AtNum;OxSt;Mult;CN;NZ;Rsd;V;S;G3;VCP;RCMTop;PartOmegaOxygen;Topology;CP composition
13;3;4;6;5,95;1,166276;6,64497;21,2106;0,08336116;8,85058;0,004421;1;{6/12/8-1};O6
13;3;4;6;5,94;1,168995;6,69155;21,31372;0,0833889;8,90261;0,004566;1;{6/12/8-1};O6
13;3;4;6;5,9;1,169196;6,69501;21,31855;0,08337178;8,91342;0,005439;1;{6/12/8-1};O6
13;3;4;6;5,95;1,16821;6,67807;21,28346;0,0833797;8,88884;0,002565;1;{6/12/8-1};O6
13;3;4;6;5,93;1,168668;6,68593;21,29918;0,08337208;8,90237;0,00307;1;{6/12/8-1};O6
13;3;4;6;5,96;1,167171;6,66027;21,24323;0,08336124;8,87069;0,003621;1;{6/12/8-1};O6
13;3;4;6;5,96;1,166284;6,64511;21,21114;0,08336225;8,85009;0,003238;1;{6/12/8-1};O6
13;3;4;6;5,96;1,167171;6,66028;21,24351;0,08336282;8,87006;0,003263;1;{6/12/8-1};O6
13;3;4;6;5,96;1,166993;6,65723;21,23715;0,08336382;8,86566;0,003399;1;{6/12/8-1};O6
13;3;4;6;5,94;1,169327;6,69724;21,32314;0,08337028;8,91621;0,004212;1;{6/12/8-1};O6
13;3;4;6;5,96;1,169025;6,69207;21,31115;0,08336399;8,91215;0,004022;1;{6/12/8-1};O6
13;3;4;6;5,94;1,169146;6,69414;21,31476;0,08335757;8,9176;0,002315;1;{6/12/8-1};O6
13;3;4;6;5,97;1,169417;6,6988;21,32539;0,08336316;8,92117;0,002958;1;{6/12/8-1};O6
59;3;8;9;6,94;1,439257;12,48831;29,93452;0,07993486;31,59148;0,011518;1;{9/21/14-2};O9
59;3;2;8;6,85;1,438049;12,45689;30,42033;0,0814253;33,66888;0,037577;0,989731;{11/27/18-37};O8
20;2;4;8;6,91;1,425679;12,1382;29,21954;0,08037728;41,1836;0,021566;0,911661;{15/36/23-1};O8
25;2;4;6;6,09;1,380538;11,02131;28,99935;0,08572894;20,40187;0,125673;0,925639;{10/24/16-23};O6
25;2;4;6;5,76;1,386911;11,17466;28,9885;0,08527115;35,07546;0,069141;0,929661;{13/33/22-46};O6
25;2;4;6;6,07;1,372479;10,82944;28,35744;0,08471663;26,41537;0,113969;0,901405;{11/27/18-35};O6
25;2;4;6;5,95;1,348259;10,26617;27,80556;0,08333057;23,78463;0,000253;0,909787;{12/30/20-61};O6
25;2;8;6;5,98;1,352676;10,36741;27,83074;0,08307577;24,68047;0,036717;0,919714;{14/36/24-12};O6
25;2;4;6;6,02;1,336765;10,00584;26,98987;0,08261136;28,89609;0;0,884908;{16/42/28-45};O6
62;3;4;8;6,61;1,413547;11,83093;29,2729;0,08096907;35,24721;0,005538;0,985142;{10/24/16-5};O8
62;3;4;9;6,8;1,413865;11,83894;29,01033;0,08024846;29,599;0,037405;1;{9/21/14-2};O9
23;3;2;4;4,37;1,361641;10,5749;29,46135;0,09161794;51,15823;0,102466;0,833756;{19/51/34-27};O4
24;5;8;4;4,23;1,244318;8,07018;25,41446;0,09176587;28,26382;0,039655;0,900699;{14/36/24-71};O4
24;4;8;4;4,25;1,265295;8,48524;26,2963;0,09080722;26,69591;0,013752;0,894139;{14/36/24-72};O4
25;2;4;6;5,62;1,38984;11,2456;28,90954;0,08407036;36,33208;0,027453;0,968725;{12/30/20-62};O6
27;2;2;6;5,75;1,320013;9,63438;27,11127;0,08367949;30,60501;0;0,994938;{14/36/24-14};O6
29;2;2;5;5,3;1,300159;9,20615;26,0804;0,08572355;21,59561;0,043858;0,873299;{9/21/14-10};O5
22;4;2;5;4,19;1,277842;8,74018;26,87197;0,09225685;22,18119;0,051943;0,987908;{10/24/16-33};O5
22;4;2;6;4,78;1,217401;7,55771;23,26872;0,08469666;18,99316;0,040484;0,997456;{10/24/16-38};O6
22;4;2;6;4,74;1,220976;7,62447;23,41436;0,08500067;16,95416;0,043025;0,993857;{9/21/14-3};O6
22;4;2;6;4,78;1,218757;7,58298;23,26847;0,08479972;16,91437;0,039552;0,992095;{9/21/14-3};O6
22;4;2;5;4,17;1,278788;8,75961;26,85797;0,09228201;21,71233;0,056638;0,985969;{10/24/16-39};O5
22;4;2;5;4,08;1,286005;8,90874;27,77281;0,09340397;25,98484;0,029324;0,999439;{11/27/18-50};O5
3;1;4;4;4,28;1,416722;11,91084;32,54367;0,09839146;56,06238;0,23228;0,79291;{19/51/34-28};O4
11;1;8;6;6,32;1,525236;14,86278;34,14897;0,08337311;55,53744;0,12317;0,791651;{17/45/30-39};O6
30;2;4;6;5,64;1,319766;9,62897;26,93904;0,0837566;29,17341;0;0,984463;{14/36/24-37};O6
68;3;2;8;6,82;1,355161;10,42464;26,77913;0,08084679;29,16494;0,01579;0,852234;{13/33/22-47};O8
60;3;2;8;6,79;1,430171;12,25328;30,07097;0,08082699;35,02578;0,017781;0,985407;{13/33/22-48};O8
70;3;2;6;5,77;1,371317;10,80195;29,31643;0,08355849;20,42428;0,029337;0,998338;{8/18/12-1};O6
70;3;2;7;5,97;1,365023;10,65389;28,06947;0,08221451;23,84656;0,020715;0,979176;{10/24/16-40};O7
70;3;2;8;6,18;1,364896;10,65092;27,50927;0,08108129;24,01825;0,019666;0,996041;{10/24/16-11};O8
60;3;4;8;6,66;1,449743;12,76326;30,92832;0,08115977;37,39664;0,046222;0,994018;{12/30/20-63};O8
60;3;4;8;6,66;1,44144;12,54521;30,7125;0,08198964;36,6754;0,054582;0,991636;{10/24/16-2};O8
60;3;4;8;6,67;1,440691;12,52568;30,67694;0,08200617;37,81807;0,057472;0,991431;{12/30/20-64};O8
60;3;4;8;6,66;1,447197;12,69613;30,80898;0,08115544;37,00029;0,045789;0,992528;{12/30/20-63};O8
66;3;4;8;6,6;1,403363;11,57707;29,03771;0,08109166;33,24037;0,042216;0,9998;{12/30/20-63};O8
66;3;4;8;6,61;1,395494;11,38342;28,83613;0,08197079;34,04344;0,049185;0,994678;{10/24/16-2};O8
66;3;4;8;6,61;1,39886;11,46599;28,84805;0,08109538;32,22434;0,042866;0,999538;{12/30/20-63};O8
66;3;4;8;6,6;1,392131;11,30132;28,69429;0,081941;33,75148;0,046082;0,994582;{10/24/16-2};O8
39;3;4;8;6,58;1,389872;11,24638;28,48308;0,08106658;29,76605;0,04107;0,999991;{10/24/16-4};O8
39;3;4;8;6,6;1,383356;11,08896;28,35785;0,08195936;33,30265;0,045822;0,995568;{10/24/16-2};O8
25;2;2;6;6,04;1,354125;10,40076;28,28346;0,08370542;37,4572;0;0,978992;{16/42/28-4};O6
25;2;4;6;6,13;1,366645;10,69192;28,33391;0,0835199;39,50792;0,059351;0,966155;{17/45/30-40};O6
25;2;4;6;6,1;1,366698;10,69316;28,5769;0,08400502;40,57913;0,0582;0,977328;{18/48/32-40};O6
25;2;2;6;6,14;1,346259;10,22056;27,67781;0,08319383;34,64515;0;0,957034;{14/36/24-9};O6
25;2;4;6;5,98;1,368091;10,7259;28,7406;0,0841444;33,89873;0,061905;0,975438;{15/39/26-40};O6
25;2;2;6;6,11;1,346527;10,22667;27,75209;0,08324666;34,55806;0;0,961255;{14/36/24-9};O6
20;2;18;7;6,11;1,453298;12,85738;31,40954;0,08237382;39,46038;0,062505;0,947502;{12/30/20-65};O7
28;2;2;6;5,96;1,276129;8,70508;25,31706;0,08412559;18,85356;0;0,986699;{12/30/20-11};O6
28;2;2;6;5,99;1,275053;8,68306;25,25573;0,08410684;18,71117;0;0,985305;{12/30/20-11};O6
28;2;2;6;5,99;1,275204;8,68615;25,21903;0,08408131;23,48398;0;0,980532;{14/36/24-37};O6
28;2;2;6;5,96;1,275961;8,70163;25,3161;0,08412815;18,85039;0;0,986018;{12/30/20-11};O6
28;2;2;6;5,98;1,274996;8,6819;25,19524;0,08404702;22,63187;0;0,97891;{12/30/20-40};O6
28;2;2;6;5,95;1,275565;8,69354;25,26864;0,08410139;27,97169;0;0,981713;{14/36/24-19};O6
28;2;2;6;5,95;1,277038;8,72369;25,37156;0,0841691;22,81221;0;0,988576;{12/30/20-40};O6
55;1;4;10;8,96;1,830184;25,67867;45,44328;0,07922915;127,44473;0,063866;0,673117;{22/60/40-9};O10
55;1;4;9;9,15;1,780473;23,64256;43,24865;0,07911615;119,35877;0,038425;0,717839;{22/60/40-10};O9
55;1;4;9;9,01;1,780691;23,65126;43,13239;0,07900282;121,59954;0,03779;0,701319;{22/60/40-11};O9
29;2;2;5;5,2;1,31477;9,52003;27,16291;0,08671801;21,37171;0,045007;0,993471;{11/27/18-51};O5
12;2;2;6;5,51;1,293128;9,05759;25,58498;0,08363056;26,6865;0,034216;0,94839;{14/36/24-73};O6
12;2;4;6;5,67;1,284271;8,87276;25,43214;0,08335053;28,74933;0,022561;0,964571;{16/42/28-46};O6
30;2;8;4;3,99;1,419217;11,97389;34,86879;0,09966227;13,67061;0,215665;0,981094;{8/18/12-9};O4
11;1;2;6;5,54;1,496125;14,02788;33,50466;0,08315509;54,76582;0,040109;0,874101;{19/51/34-29};O6
11;1;2;6;6,07;1,469686;13,29726;31,99113;0,08286945;43,53175;0,067732;0,763496;{19/51/34-6};O6
11;1;2;6;6,17;1,484908;13,71472;32,85089;0,08307218;47,23334;0,023888;0,865682;{17/45/30-41};O6
11;1;2;7;6,72;1,456357;12,93875;31,23488;0,08182301;46,09042;0,038526;0,885114;{17/45/30-7};O7
56;2;4;10;7,42;1,637242;18,38345;38,30356;0,08142957;60,75969;0,081488;0,944758;{15/39/26-41};O10
63;3;8;9;7,39;1,399708;11,48686;28,27599;0,07999122;31,57488;0,016353;0,992992;{12/30/20-12};O9
65;3;8;9;7,21;1,388465;11,21226;27,72928;0,07989073;32,01364;0,008351;0,972722;{13/33/22-9};O9
57;3;8;9;7,58;1,474814;13,43693;31,29972;0,08002843;40,74296;0,022735;0,975203;{13/33/22-49};O9
63;3;8;9;7,37;1,407302;11,67483;28,44365;0,07992572;33,49649;0,010497;0,9619;{13/33/22-10};O9
65;3;8;9;7,23;1,398461;11,45616;28,24219;0,0800863;31,39444;0,010641;0,990394;{12/30/20-14};O9
57;3;8;9;7,51;1,47187;13,35663;31,17966;0,08000823;38,32456;0,022702;0,975684;{13/33/22-11};O9
57;3;8;9;7,52;1,464419;13,1548;30,91053;0,08011419;37,40596;0,023508;0,979824;{13/33/22-12};O9
28;2;1;6;5,96;1,257415;8,32768;24,30372;0,08300437;14,7603;0;0,954445;{10/24/16-1};O6
47;1;2;4;5,6;1,547023;15,50883;35,19844;0,08339173;56,00958;0,053438;0,648622;{18/48/32-41};O4
29;2;2;5;5,12;1,325502;9,75506;27,25285;0,09022473;23,89461;0,124472;0,917578;{9/21/14-4};O5
47;1;2;5;5,1;1,576129;16,40076;37,04427;0,08626235;66,60232;0,069183;0,789034;{19/51/34-30};O5
47;1;2;4;4,9;1,601047;17,19099;37,54616;0,08651272;72,87099;0,127568;0,720634;{17/45/30-42};O4
28;2;2;6;5,98;1,260298;8,3851;24,34976;0,08297859;19,91276;0;0,952275;{12/30/20-11};O6
47;1;4;4;5,44;1,556562;15,79747;35,41296;0,08371496;51,94479;0,088972;0,637164;{14/36/24-74};O4
48;2;2;7;6,29;1,422308;12,05228;30,09252;0,08287051;36,16515;0,10724;0,95621;{15/39/26-42};O7
48;2;4;8;6,51;1,446339;12,67357;31,12135;0,08249197;39,79932;0,031333;0,989517;{14/36/24-75};O8
48;2;8;7;5,73;1,453992;12,87581;31,83158;0,08332272;33,08706;0,032215;0,977617;{14/36/24-76};O7
56;2;4;9;7,87;1,619835;17,80331;37,217;0,08077525;70,06092;0,003191;0,939006;{15/39/26-43};O9
19;1;4;5;6,88;1,694016;20,36297;41,15172;0,08208155;78,65508;0,080284;0,689509;{16/42/28-47};O5
55;1;8;9;7,06;1,864037;27,13014;50,14688;0,08236108;116,05627;0,12325;0,916669;{18/48/32-42};O9
55;1;8;9;7,94;1,892265;28,38144;50,88646;0,08137201;125,19014;0,073919;0,897445;{20/54/36-30};O9
92;6;8;8;4,56;1,302543;9,25688;25,59907;0,08353677;18,20985;0,013491;1;{8/18/12-5};O8
92;6;8;8;4,57;1,305139;9,31235;25,69761;0,08350192;18,31741;0,013055;1;{8/18/12-5};O8
92;6;16;8;4,52;1,308969;9,39456;25,85068;0,08348584;18,4721;0,006264;1;{8/18/12-5};O8
24;3;4;6;5,98;1,223062;7,66362;23,23544;0,08349455;12,56673;0,002963;0,983547;{9/21/14-5};O6
37;1;4;9;7,61;1,754832;22,63577;43,11136;0,08035086;108,17807;0,037952;0,863962;{24/66/44-13};O9
57;3;2;8;7,39;1,468668;13,26965;31,6132;0,08121153;39,37865;0,011928;0,989374;{12/30/20-66};O8
38;2;4;9;8,26;1,542873;15,38436;34,00831;0,08029887;50,61925;0,030906;0,949632;{16/42/28-8};O9
63;3;4;9;8,49;1,406785;11,66196;28,41363;0,07995173;31,77841;0,030857;0,98748;{11/26/17-1};O9
63;3;4;9;7,84;1,396024;11,39638;28,09012;0,0800869;28,77285;0,034333;1;{9/20/13-1};O9
38;2;4;9;8,22;1,536163;15,1845;33,62912;0,08025402;50,5305;0,035426;0,912941;{16/41/27-1};O9
64;3;4;9;8,43;1,40093;11,51696;28,20963;0,07994352;31,36704;0,029604;0,993541;{11/26/17-1};O9
64;3;4;9;7,92;1,391311;11,28137;27,89374;0,0800303;28,53555;0,029856;1;{9/20/13-1};O9
26;3;16;6;5,5;1,24638;8,11036;24,29628;0,08368743;10,67459;0,002932;1;{6/12/8-1};O6
27;2;2;6;5,81;1,302556;9,25715;26,59624;0,08445678;16,29281;0,019302;0,998192;{9/21/14-3};O6
27;2;1;6;5,69;1,299563;9,19349;26,40403;0,08453545;20,86557;0;0,994277;{12/30/20-11};O6
20;2;2;7;6,44;1,454929;12,90071;31,56251;0,08421576;49,17073;0,053812;0,934419;{18/48/32-43};O7
48;2;2;6;6,61;1,418162;11,94719;29,9338;0,08473495;47,4553;0,054286;0,897163;{18/48/32-44};O6
48;2;2;6;6,47;1,414186;11,84699;29,6899;0,08473874;44,45081;0,068558;0,883568;{17/45/30-43};O6
25;2;2;6;6,22;1,376133;10,91616;28,55121;0,08567066;31,42168;0,025918;0,939765;{14/36/24-77};O6
28;2;4;6;5,9;1,275161;8,68527;24,93789;0,08296003;21,009;0,015447;0,945307;{14/36/24-78};O6
30;2;2;5;5,19;1,330067;9,8562;27,8709;0,08941776;26,8653;0,054847;0,875561;{13/33/22-50};O5
3;1;2;4;5,04;1,324374;9,73016;27,21526;0,08685956;22,5372;0,070604;0,786566;{12/30/20-67};O4
3;1;2;4;5,08;1,347648;10,25223;27,92355;0,08695869;32,84061;0,031464;0,784092;{12/30/20-68};O4
27;2;2;4;5,16;1,370651;10,78623;29,08996;0,09003342;29,42379;0,045603;0,768868;{11/27/18-52};O4
3;1;4;4;4,94;1,365896;10,67435;28,79282;0,08911878;37,06111;0,068858;0,790364;{14/36/24-79};O4
3;1;4;4;5,12;1,366135;10,67996;28,34056;0,08779332;34,44403;0,040522;0,759039;{14/36/24-80};O4
27;2;2;4;5,13;1,378707;10,97753;29,08826;0,08811255;30,99116;0,055915;0,769804;{12/30/20-69};O4
27;2;2;4;5,11;1,378857;10,9811;29,04944;0,08892657;36,01287;0,067496;0,773934;{12/30/20-16};O4
3;1;4;4;4,72;1,350322;10,31338;28,6737;0,08914138;36,96782;0,109823;0,783935;{15/39/26-44};O4
3;1;4;4;5,05;1,323677;9,71483;27,51739;0,08861655;32,90751;0,032399;0,766861;{14/36/24-81};O4
27;2;4;4;5,11;1,373477;10,85308;29,406;0,09036125;36,7333;0,007483;0,774668;{13/33/22-51};O4
3;1;8;3;4,64;1,381337;11,04046;29,07245;0,08947779;42,05797;0,081013;0,632208;{15/39/26-45};O3
27;2;4;4;5,16;1,395646;11,38713;29,60935;0,08999425;39,47523;0,015684;0,770933;{12/30/20-16};O4
27;2;1;6;6,01;1,303424;9,27567;26,35612;0,08452447;23,24286;0;0,971489;{14/36/24-37};O6
3;1;8;3;5,17;1,343084;10,14842;26,88658;0,08779337;43,05536;0,098724;0,533939;{17/45/30-44};O3
3;1;8;3;4,67;1,417017;11,91828;30,00087;0,08879337;56,82174;0,047394;0,595992;{17/45/30-45};O3
20;2;2;8;6,42;1,447399;12,70146;30,92027;0,08161054;34,20399;0,045497;0,966706;{13/33/22-52};O8
23;4;8;5;4,55;1,254133;8,26266;25,67793;0,09047484;17,54408;0,030088;0,960805;{10/24/16-13};O5
25;2;2;6;6,38;1,347807;10,25584;27,548;0,08307838;27,52769;0;0,920463;{14/36/24-19};O6
29;2;8;4;5,19;1,375246;10,89506;28,75835;0,09319712;35,57165;0,232907;0,910156;{14/36/24-82};O4
30;2;2;5;5,03;1,341777;10,11881;28,17358;0,08612863;29,69771;0,027439;0,966761;{15/39/26-46};O5
30;2;2;6;6,1;1,296744;9,13381;25,5253;0,08282146;23,07273;0,010431;0,911097;{17/45/30-46};O6
48;2;4;6;6,75;1,468911;13,27625;32,57424;0,08442144;33,83549;0,091816;0,803555;{14/36/24-83};O6
29;2;2;6;5,69;1,327814;9,8062;26,57278;0,08801773;28,62824;0,100729;0,903076;{13/33/22-53};O6
11;1;4;7;6,64;1,48892;13,82621;32,89506;0,08309765;41,57523;0,108778;0,908362;{16/42/28-48};O7
24;3;2;6;5,99;1,222016;7,64398;23,2137;0,0836117;13,5211;0;0,988597;{10/24/16-1};O6
37;1;2;8;7,52;1,795093;24,22977;47,12423;0,08306806;117,17024;0;0,958226;{24/54/32-1};O8
12;2;4;6;5,9;1,284813;8,88399;25,64994;0,08370707;15,38886;0,024611;0,981814;{10/24/16-15};O6
55;1;8;9;8;1,881692;27,90834;49,38839;0,08009255;121,3963;0,052431;0,816675;{27/75/50-4};O9
25;2;4;6;5,92;1,380272;11,01495;28,71417;0,08388016;32,97952;0,082592;0,954534;{13/33/22-13};O6
25;2;4;6;5,71;1,341817;10,11971;27,86916;0,0833689;21,33978;0,009925;0,976016;{11/27/18-53};O6
30;2;2;6;5,93;1,308416;9,38266;26,37151;0,08312271;16,77978;0;0,960533;{10/24/16-1};O6
30;2;4;6;5,47;1,297383;9,14731;25,9073;0,0833795;19,14904;0,031574;0,945306;{10/24/16-27};O6
30;2;4;4;4,8;1,369514;10,75941;29,55215;0,08769295;27,9665;0,036623;0,981938;{12/30/20-70};O4
27;3;4;6;6,18;1,223091;7,66417;22,94997;0,08299876;21,33608;0,00376;0,963438;{17/45/30-9};O6
28;2;1;6;6,12;1,264011;8,45943;24,63997;0,0831451;19,95009;0;0,975751;{14/36/24-9};O6
29;1;2;2;4,16;1,514096;14,53948;34,76635;0,08754298;55,11985;0,061952;0,494151;{21/57/38-8};O2
29;1;2;2;4,09;1,50121;14,17141;34,28897;0,08735166;50,32331;0,022929;0,500514;{17/45/30-47};O2
29;1;2;2;4,13;1,504155;14,25497;34,23499;0,08805196;64,04726;0,126568;0,476794;{23/63/42-8};O2
29;1;2;2;4,09;1,530199;15,00833;35,65274;0,08775318;51,64197;0,019468;0,505385;{17/45/30-48};O2
29;1;2;2;4,02;1,551684;15,64941;36,44454;0,08931712;59,09724;0,157782;0,490444;{21/57/38-9};O2
29;1;2;2;4,17;1,533748;15,11301;35,58888;0,08792263;59,51882;0,094399;0,484611;{20/54/36-31};O2
29;1;2;2;4,06;1,522614;14,78624;35,39405;0,08809832;58,22564;0,017205;0,505806;{18/48/32-45};O2
29;1;2;2;4,08;1,538634;15,25791;35,97969;0,08822355;57,85816;0,085104;0,502451;{21/57/38-10};O2
29;1;2;2;3,99;1,54704;15,50933;36,40799;0,08879563;66,16371;0,105679;0,499082;{23/63/42-9};O2
20;2;4;8;8;1,428563;12,212;30,02053;0,08150096;27,08222;0,003852;0,991615;{10/24/16-41};O8
11;1;4;6;5,95;1,502143;14,19785;34,07174;0,08358355;50,62748;0,084595;0,919656;{20/54/36-32};O6
11;1;4;5;6,15;1,503664;14,24101;33,07932;0,08265205;51,83636;0,02548;0,804863;{16/42/28-49};O5
73;5;4;6;5,18;1,196506;7,17519;22,47769;0,08424509;9,46684;0,019291;1;{6/12/8-1};O6
50;2;2;3;5,63;1,629736;18,13177;37,76089;0,09301638;91,96611;0,498694;0,519722;{20/54/36-33};O3
60;3;2;6;4,89;1,467721;13,24399;32,64027;0,08369423;54,61205;0,011721;0,917782;{17/45/30-49};O6
25;2;4;6;5,78;1,36688;10,69744;28,49976;0,08319528;27,42036;0,003378;0,926984;{14/36/24-22};O6
25;2;2;6;5,91;1,349511;10,29479;28,28773;0,08370142;32,36481;0;0,979734;{14/36/24-9};O6
30;2;4;4;4,42;1,400239;11,49993;32,36077;0,0929679;34,17929;0,020148;0,900989;{16/42/28-50};O4
28;2;2;6;5,9;1,2741;8,66362;25,16715;0,08390022;23,30679;0;0,986284;{12/30/20-32};O6
11;1;2;4;5,65;1,492555;13,9277;32,84502;0,08438498;48,14083;0,072213;0,666214;{14/36/24-84};O4
11;1;2;4;5,62;1,514873;14,56188;33,69596;0,08382226;58,08928;0,081999;0,668721;{15/39/26-47};O4
27;2;1;6;6,1;1,300177;9,20654;25,78388;0,08306997;21,62931;0;0,92568;{16/42/28-13};O6
12;2;3;6;6;1,262146;8,42204;24,83942;0,08335507;15,3227;0;0,999947;{12/30/20-11};O6
12;2;9;6;6,23;1,27361;8,65362;24,86835;0,0829988;22,4806;0;0,95243;{18/48/32-46};O6
92;6;18;8;4,45;1,310719;9,43231;25,95276;0,08372235;18,4613;0,018851;1;{8/18/12-5};O8
92;6;6;8;4,53;1,314762;9,51984;26,10985;0,08372192;18,73403;0,00187;1;{8/18/12-5};O8
12;2;3;6;6;1,262364;8,4264;24,84762;0,08334829;11,22922;0;1;{6/12/8-1};O6
12;2;9;6;6,11;1,272418;8,62935;24,82554;0,08296496;22,98254;0;0,952657;{18/48/32-27};O6
93;6;18;8;4,43;1,306225;9,33562;25,78889;0,08384467;18,26706;0,018746;1;{8/18/12-5};O8
93;6;6;8;4,5;1,311013;9,43863;25,97977;0,08387469;18,57102;0,001813;1;{8/18/12-5};O8
12;2;3;6;6;1,265273;8,48479;24,96185;0,08334552;11,30813;0;1;{6/12/8-1};O6
12;2;9;6;6,13;1,272327;8,6275;24,79822;0,08297494;23,46038;0;0,948856;{18/48/32-47};O6
94;6;18;8;4,41;1,302701;9,26024;25,65557;0,08389872;18,12336;0,017326;1;{8/18/12-5};O8
94;6;6;8;4,5;1,305357;9,31701;25,75478;0,08387767;18,34869;0,003703;1;{8/18/12-5};O8
20;2;8;7;6,41;1,465981;13,19694;32,18798;0,08325242;46,70512;0,042207;0,959254;{19/51/34-31};O7
20;2;4;8;6,37;1,466538;13,212;31,57744;0,08140716;39,28236;0;0,944464;{16/42/28-51};O8
20;2;8;7;6,42;1,459426;13,02072;31,87382;0,08320087;42,66745;0,040729;0,951513;{18/48/32-48};O7
20;2;4;8;6,44;1,458926;13,00733;31,18417;0,08132228;38,10857;0;0,927385;{16/42/28-51};O8
11;1;4;6;5,88;1,502636;14,21184;33,87945;0,08403645;51,37226;0,073856;0,91607;{15/39/26-48};O6
30;2;4;5;4,98;1,360078;10,53854;29,3647;0,08742989;24,22132;0,048239;0,996124;{11/27/18-17};O5
27;2;8;6;5,94;1,292027;9,03448;25,53517;0,08310539;18,21644;0,008443;0,907287;{11/27/18-11};O6
27;2;4;6;5,98;1,304668;9,30226;26,26808;0,08360301;24,04332;0;0,979063;{10/24/16-1};O6
25;2;4;6;5,46;1,35728;10,47362;28,76637;0,08416372;29,26229;0,05603;0,999906;{12/30/20-71};O6
25;2;4;6;5,41;1,351569;10,34196;28,58506;0,08415537;26,19184;0,030648;0,996574;{11/27/18-12};O6
25;2;2;6;6,03;1,347947;10,25904;28,07666;0,08341842;29,99955;0;0,981227;{12/30/20-11};O6
25;2;2;6;5,98;1,346975;10,23688;28,09087;0,08339815;28,19742;0;0,984677;{12/30/20-32};O6
25;2;4;6;5,42;1,359824;10,53262;28,8431;0,08414703;30,718;0,055749;0,998466;{12/30/20-72};O6
25;2;4;6;5,39;1,3532;10,37946;28,56012;0,08412899;30,20964;0,028785;0,991229;{13/33/22-14};O6
25;2;2;6;6,04;1,347171;10,24134;28,03671;0,08331675;30,42587;0;0,97895;{12/30/20-11};O6
25;2;2;6;5,96;1,343155;10,15003;27,91177;0,08337708;24,13158;0;0,981841;{10/24/16-1};O6
29;2;2;5;5,12;1,329454;9,84257;27,48419;0,08760913;29,18063;0,112278;0,966914;{14/36/24-85};O5
65;3;2;9;7,57;1,395913;11,39368;27,9945;0,08012656;37,97687;0,039811;0,964475;{13/33/22-54};O9
29;2;2;5;5,16;1,328616;9,82397;27,4277;0,08705837;28,55414;0,099393;0,968395;{13/33/22-55};O5
63;3;2;9;7,92;1,407919;11,69019;28,40661;0,0800059;37,80533;0,043143;0,961241;{12/30/20-73};O9
62;3;2;8;6,04;1,429259;12,22987;30,3533;0,0831882;36,83724;0,066552;0,992131;{12/30/20-74};O8
62;3;2;8;7,06;1,419692;11,98592;29,74847;0,08161978;33,6692;0,027502;0,996895;{12/30/20-75};O8
62;3;2;8;7,44;1,408553;11,70599;28,98138;0,08122729;38,27448;0,009048;0,981228;{13/33/22-56};O8
25;2;1;6;6,12;1,355507;10,43262;28,26998;0,08338191;21,78947;0;0,951425;{14/36/24-26};O6
63;3;8;8;7,1;1,417316;11,92583;29,43714;0,08160888;34,79673;0,046144;0,977031;{13/33/22-57};O8
22;4;8;4;4,17;1,308868;9,3924;29,44833;0,09651038;34,68331;0,021095;0,952645;{13/33/22-58};O4
82;2;8;9;7,69;1,582843;16,61124;36,37654;0,08531355;63,02057;0,239769;0,948519;{15/39/26-49};O9
81;1;8;3;6,5;1,767072;23,11274;43,61204;0,08253162;105,4102;0,246512;0,707825;{20/54/36-34};O3
64;3;4;9;7,84;1,40646;11,65388;28,56538;0,08062037;33,20769;0,031864;0,989316;{11/27/18-15};O9
64;3;4;9;7,6;1,411813;11,78745;28,8383;0,08051492;36,41222;0,02027;0,98834;{12/30/20-76};O9
30;2;4;6;5,43;1,294896;9,0948;26,09443;0,08399842;19,38299;0,010313;0,972969;{12/30/20-77};O6
27;2;2;6;5,74;1,31837;9,59845;26,70724;0,08529391;30,19426;0,031647;0,940673;{16/42/28-52};O6
27;2;2;6;6,08;1,30241;9,25405;25,86475;0,08288816;21,29666;0,041388;0,951831;{12/30/20-11};O6
27;2;4;6;6,18;1,295783;9,11351;25,83957;0,08346259;18,36193;0,016536;0,948549;{10/24/16-15};O6
27;2;4;6;5,85;1,29799;9,16015;25,74836;0,08312065;24,52372;0,010614;0,934783;{14/36/24-28};O6
27;2;4;4;4,63;1,398648;11,46077;31,2689;0,09135789;42,72357;0,001895;0,853958;{14/36/24-86};O4
27;2;8;6;5,47;1,368362;10,73228;28,83758;0,08445891;19,38892;0,014281;0,933836;{9/21/14-11};O6
30;2;4;6;5,43;1,306407;9,33952;26,3551;0,08506988;23,87922;0,044757;0,899597;{12/30/20-78};O6
30;2;4;4;4,6;1,378545;10,97365;30,81521;0,09020307;18,77169;0,085053;0,989964;{10/24/16-42};O4
20;2;8;6;6,01;1,449292;12,75136;32,68666;0,08331652;81,96934;0;0,997808;{30/84/56-5};O6
20;2;8;6;6,02;1,44067;12,52512;32,26443;0,08331096;82,60627;0;0,996239;{30/84/56-5};O6
47;1;4;3;5,1;1,57631;16,40639;36,09952;0,08356159;73,30343;0,069905;0,590901;{21/57/38-11};O3
47;1;4;4;5,26;1,592154;16,90611;37,18456;0,08440079;71,88744;0,050322;0,738809;{20/54/36-35};O4
47;1;4;4;5,24;1,558772;15,86487;36,15298;0,08408597;53,37872;0,030218;0,773849;{17/45/30-50};O4
47;1;4;4;5,11;1,557161;15,81573;36,25262;0,08482469;55,49451;0,041907;0,78853;{18/48/32-49};O4
