AtNum,Group,NumGroup,OxSt,Mult,CN,NZ,Rsd,V,S,G3,VCP,RCMTop,HD_PartOmega,B_PartOmega,C_PartOmega,N_PartOmega,O_PartOmega,F_PartOmega,Me_PartOmega
29,E11(Cu),11,2,4,6,5.14,1.356379,10.45278,28.76826,0.08538018,13.06885,0.000756,0.011564,0,0,0.988436,0,0,0
27,E9(Co),9,2,4,4,5.01,1.382333,11.06436,29.32813,0.08739853,3.95506,0.100123,0.211377,0.004728,0.000021,0.783875,0,0,0
30,E12(Zn),12,2,4,5,5.13,1.377628,10.95177,29.41339,0.08837295,6.62594,0.095326,0.116165,0,0,0.354549,0.529286,0,0
30,E12(Zn),12,2,4,5,5.25,1.403702,11.58546,31.11226,0.09128083,7.24294,0.091142,0.096151,0,0,0.369153,0.534696,0,0
28,E10(Ni),10,2,2,4,4.72,1.39873,11.46278,31.43628,0.102507,0,0,0.171516,0,0,0.40463,0.423855,0,0
26,E8(Fe),8,3,2,6,5.92,1.204196,7.31443,22.63152,0.08349011,9.68761,0.00828,0,0,1,0,0,0,0
27,E9(Co),9,1,3,5,4.73,1.266829,8.51614,27.41387,0.0954187,5.58422,0.090744,0,0,1,0,0,0,0
11,E1(Li),1,1,4,5,5.27,1.583177,16.62175,37.64288,0.08705546,9.95603,0.130749,0.228309,0,0.007758,0,0.763932,0,0
55,E1(Li),1,1,2,6,7.58,1.828229,25.59649,47.30412,0.08109249,23.77759,0.036598,0.287467,0,0.039615,0,0.671459,0,0.001459
55,E1(Li),1,1,2,7,6.98,1.85008,26.52528,49.15013,0.08205961,41.00138,0.044424,0.301277,0,0.024072,0,0.660733,0,0.013918
30,E12(Zn),12,2,12,4,5.11,1.385924,11.15083,29.63544,0.08556942,4.19031,0,0.010696,0,0,0.783004,0.2063,0,0
30,E12(Zn),12,2,12,4,5.11,1.376961,10.93588,29.25448,0.08554409,4.09989,0,0.008591,0,0,0.783291,0.208118,0,0
30,E12(Zn),12,2,24,4,5.24,1.370398,10.78025,28.6492,0.0845763,3.92974,0.011164,0.00434,0,0,0.756904,0.238756,0,0
30,E12(Zn),12,2,24,4,5.15,1.379336,10.99256,29.25667,0.08537176,4.05178,0.005405,0.008773,0,0,0.776486,0.214741,0,0
30,E12(Zn),12,2,48,4,5.13,1.382246,11.06228,29.33312,0.08538878,4.03331,0.016715,0.010585,0,0,0.774156,0.215258,0,0
30,E12(Zn),12,2,24,4,5.22,1.377316,10.94434,28.95334,0.08473618,3.992,0.007045,0.006823,0,0,0.760164,0.233014,0,0
30,E12(Zn),12,2,24,4,5.14,1.385882,11.1498,29.54498,0.08544455,4.15794,0.00227,0.012972,0,0,0.776345,0.210683,0,0
30,E12(Zn),12,2,48,4,5.08,1.388362,11.20978,29.66605,0.08566879,4.10148,0.017964,0.012921,0,0,0.779971,0.207107,0,0
11,E1(Li),1,1,4,6,6.01,1.549223,15.57507,35.27269,0.084492,13.06788,0.07706,0.012271,0,0.008133,0.36554,0.596961,0,0.017096
19,E1(Li),1,1,4,9,6.95,1.680295,19.87218,40.61007,0.08115554,44.03261,0.035176,0.006664,0,0.009988,0.368339,0.582492,0,0.032517
37,E1(Li),1,1,4,10,8.21,1.74699,22.33366,43.46866,0.08165141,52.47361,0.070936,0.061251,0,0,0.469588,0.461252,0,0.007908
37,E1(Li),1,1,4,9,7.26,1.790283,24.03552,45.40194,0.08112796,47.314,0.079432,0.141385,0,0,0.41945,0.432645,0,0.00652
55,E1(Li),1,1,4,11,9.02,1.846985,26.39237,47.02201,0.07966319,73.79294,0.066644,0.181542,0,0.000126,0.473824,0.344508,0,0
26,E8(Fe),8,2,4,10,10.05,1.296971,9.1386,26.2816,0.09132317,12.16929,0.023749,0.024866,0.002499,0.972635,0,0,0,0
42,E6(Cr),6,6,2,6,4.43,1.214408,7.50209,23.58466,0.08651497,9.38582,0.040793,0,0,0,0,1,0,0
42,E6(Cr),6,6,2,6,4.41,1.211317,7.44496,23.44515,0.08603728,9.35259,0.03159,0,0,0,0,1,0,0
42,E6(Cr),6,6,2,6,4.49,1.206673,7.35966,23.36832,0.08672766,9.32073,0.039826,0,0,0,0,1,0,0
42,E6(Cr),6,6,2,6,4.45,1.219572,7.5982,23.82366,0.0866064,9.69501,0.058549,0,0,0,0,1,0,0
42,E6(Cr),6,6,2,6,4.54,1.205292,7.33441,23.21824,0.08634628,9.40441,0.057835,0,0,0,0,1,0,0
42,E6(Cr),6,6,2,7,4.65,1.202438,7.28244,22.02851,0.08340165,12.61578,0.084907,0,0,0,0,1,0,0
42,E6(Cr),6,6,2,6,4.58,1.221673,7.63754,23.80962,0.08627318,9.966,0.067248,0,0,0,0,1,0,0
42,E6(Cr),6,6,2,6,4.5,1.220048,7.6071,23.76705,0.0866791,9.92949,0.071645,0,0,0,0,1,0,0
42,E6(Cr),6,6,2,6,4.4,1.211642,7.45095,23.53485,0.0864403,9.32362,0.031573,0,0,0,0,1,0,0
42,E6(Cr),6,6,2,6,4.53,1.209754,7.41617,23.36015,0.08596727,9.36863,0.039304,0,0,0,0,1,0,0
42,E6(Cr),6,6,2,6,4.53,1.197911,7.2005,22.95884,0.0863417,9.19892,0.038603,0,0,0,0,1,0,0
42,E6(Cr),6,6,2,6,4.54,1.211232,7.44338,23.48328,0.08682463,9.53307,0.050157,0,0,0,0,1,0,0
42,E6(Cr),6,6,2,6,4.49,1.20805,7.38488,23.3286,0.08622858,9.4213,0.04704,0,0,0,0,1,0,0
42,E6(Cr),6,6,2,7,4.59,1.207622,7.37704,22.27572,0.08335935,12.72752,0.065112,0,0,0,0,1,0,0
42,E6(Cr),6,6,2,6,4.52,1.210472,7.42938,23.38557,0.08617514,9.66227,0.052466,0,0,0,0,1,0,0
42,E6(Cr),6,6,2,6,4.39,1.211936,7.45637,23.45803,0.08661311,9.81113,0.082473,0,0,0,0,1,0,0
42,E6(Cr),6,6,2,6,4.55,1.227307,7.74369,24.44447,0.08837845,9.49396,0.012557,0,0,0,0,1,0,0
42,E6(Cr),6,6,2,6,4.53,1.197017,7.18439,22.79807,0.08568787,9.33248,0.04048,0,0,0,0,1,0,0
3,E1(Li),1,1,2,3,5.46,1.460297,13.04404,31.63337,0.0890132,0,0.158331,0.368632,0,0.055261,0.500767,0,0,0.074153
3,E1(Li),1,1,2,4,5.54,1.42795,12.19628,30.49486,0.08860306,3.02417,0.097102,0.368885,0,0.088412,0.468033,0,0,0.074153
3,E1(Li),1,1,2,4,5.44,1.453295,12.85731,31.5126,0.08985404,3.27457,0.121119,0.271977,0,0.034368,0.637319,0,0,0.05607
3,E1(Li),1,1,2,4,5.4,1.462244,13.0963,31.75304,0.08939557,3.20465,0.126615,0.280566,0,0.035819,0.627495,0,0,0.05607
26,E8(Fe),8,2,1,10,10.31,1.301141,9.22702,26.01834,0.09052748,12.44614,0,0.048295,0,0.951705,0,0,0,0
26,E8(Fe),8,2,2,10,10.27,1.29722,9.14385,25.70182,0.09084179,11.76467,0.021872,0.052236,0,0.947764,0,0,0,0
26,E8(Fe),8,2,2,10,10.27,1.297051,9.14029,25.6893,0.09080896,11.76719,0.020732,0.052397,0,0.947603,0,0,0,0
63,E19(Ln),19,2,8,10,6.24,1.654804,18.98141,39.85224,0.0839023,31.18313,0.106235,0.110038,0,0.293784,0.596178,0,0,0
63,E19(Ln),19,2,8,10,6.4,1.650808,18.84424,39.70881,0.0835047,31.23891,0.085679,0.116241,0,0.295192,0.588566,0,0,0
58,E19(Ln),19,3,4,7,5.61,1.501922,14.19158,34.18946,0.08369582,22.11637,0.044382,0.029396,0,0,0.436194,0.53441,0,0
59,E19(Ln),19,3,4,7,5.67,1.491587,13.90063,33.68667,0.08357479,21.70984,0.046795,0.028596,0,0,0.442577,0.528826,0,0
60,E19(Ln),19,3,4,7,5.69,1.486021,13.7456,33.38586,0.08349543,21.57818,0.05624,0.02921,0,0,0.443883,0.526907,0,0
64,E19(Ln),19,3,4,7,5.81,1.453185,12.85438,31.79773,0.08326675,20.46205,0.076334,0.027437,0,0,0.456248,0.516315,0,0
64,E19(Ln),19,3,4,7,5.81,1.453683,12.8676,31.81269,0.08325489,20.48895,0.07582,0.027776,0,0,0.456048,0.516176,0,0
70,E19(Ln),19,3,4,7,5.89,1.406227,11.64809,29.62283,0.0831332,18.75279,0.093656,0.031395,0,0,0.459443,0.509162,0,0
70,E19(Ln),19,3,4,7,5.88,1.410671,11.75888,29.90231,0.08326309,18.89125,0.09136,0.02536,0,0,0.464299,0.510341,0,0
70,E19(Ln),19,3,4,7,5.87,1.409277,11.72404,29.82164,0.08322565,18.83295,0.090266,0.027018,0,0,0.462186,0.510796,0,0
20,E2(Be),2,2,4,6,5.88,1.436913,12.42738,32.33055,0.08409869,16.15076,0,0,0,0,0,1,0,0
27,E9(Co),9,2,4,6,5.35,1.348516,10.27203,28.55535,0.08468262,13.17029,0.068368,0,0,0.000061,0,0.999939,0,0
30,E12(Zn),12,2,4,6,5.68,1.320714,9.64973,27.25135,0.08373611,12.72899,0,0,0,0,0,1,0,0
27,E9(Co),9,2,6,5,4.8,1.357903,10.48804,29.24141,0.09029232,7.03887,0.094881,0.041148,0,0,0.813475,0,0,0.145378
27,E9(Co),9,2,6,4,4.88,1.422376,12.05401,32.29091,0.08814922,4.43712,0.051491,0.235097,0,0.005,0.614525,0,0,0.145378
19,E1(Li),1,1,8,6,8.78,1.636484,18.35795,37.7295,0.08220682,13.18173,0.117902,0.584707,0,0.172456,0.242837,0,0,0
27,E9(Co),9,2,8,4,5.91,1.333141,9.92468,26.34294,0.08408784,3.95561,0.058802,0.3406,0,0.002949,0.65645,0,0,0
26,E8(Fe),8,2,6,4,4.83,1.429639,12.23962,32.67863,0.08864374,4.14148,0.062349,0.215163,0,0.001035,0.621917,0,0,0.161884
27,E9(Co),9,2,6,5,4.79,1.347508,10.24904,29.03123,0.09024251,6.90222,0.07206,0.04402,0,0.000002,0.794094,0,0,0.161884
30,E12(Zn),12,2,4,5,5.19,1.36185,10.57978,28.58491,0.08618149,6.71688,0.08699,0.075384,0,0.000828,0.505998,0.417789,0,0
30,E12(Zn),12,2,4,5,5.19,1.361508,10.5718,28.57476,0.08623374,6.70917,0.086087,0.075127,0,0.00089,0.506613,0.41737,0,0
40,E4(Ti),4,4,4,8,7.59,1.285299,8.89408,24.39757,0.08198876,18.36718,0.000749,0,0,0,0,1,0,0
25,E7(Mn),7,2,3,6,5.98,1.358436,10.5004,28.936,0.08436712,13.52796,0.007802,0,0,0,0,1,0,0
30,E12(Zn),12,2,4,6,5.21,1.323931,9.72041,27.00726,0.08448699,12.23539,0.009515,0.041025,0,0.000557,0.344164,0.614254,0,0
29,E11(Cu),11,2,4,4,5.3,1.37295,10.84058,28.46375,0.08956544,1.29569,0.078438,0.265973,0,0.000241,0.733785,0,0,0
46,E10(Ni),10,2,4,4,5.38,1.405232,11.62338,29.95313,0.08947315,0.89294,0.08468,0.268346,0,0.000182,0.731472,0,0,0
29,E11(Cu),11,2,2,4,5.05,1.364784,10.64831,29.60042,0.08922089,0,0,0.000001,0,0,0.385294,0.614705,0,0
29,E11(Cu),11,2,2,4,5.05,1.365496,10.66498,29.63513,0.0892408,0,0,0.000001,0,0,0.384871,0.615129,0,0
29,E11(Cu),11,2,18,4,4.53,1.636602,18.36191,44.71125,0.16450488,0.76583,0.953021,0.134955,0,0.003189,0.425488,0.436367,0,0
29,E11(Cu),11,2,18,4,4.62,1.440787,12.52817,33.69819,0.1034306,0.15536,0.160195,0.166852,0,0,0.426825,0.406322,0,0
25,E7(Mn),7,2,4,6,5.78,1.417011,11.91812,31.16923,0.08730933,12.80159,0.059275,0.034206,0,0.00057,0.622309,0.342915,0,0
29,E11(Cu),11,2,4,4,4.68,1.423687,12.08738,32.4875,0.09522947,0,0,0,0,0.00271,0,0.832384,0,0
46,E10(Ni),10,2,4,5,5.23,1.461662,13.08065,32.08108,0.09717468,7.6049,0.340924,0.10542,0,0.020823,0.786397,0,0,0.087359
27,E9(Co),9,2,4,6,5.25,1.239887,7.98428,23.82504,0.08720795,10.81369,0.157147,0,0,0.917448,0,0,0,0.082552
46,E10(Ni),10,2,2,4,4.82,1.573277,16.31189,38.32299,0.10582679,0,0,0.099603,0,0.036691,0.826535,0,0,0
37,E1(Li),1,1,8,9,6.5,1.768676,23.17572,44.98901,0.08111699,56.6,0.03294,0,0,0.029182,0,0.938255,0,0.032563
55,E1(Li),1,1,8,10,6.73,1.869816,27.38327,50.17913,0.08118634,71.64187,0.037951,0,0,0.026648,0,0.934394,0,0.038958
48,E12(Zn),12,2,4,6,5.08,1.507549,14.35168,35.11567,0.08758334,13.62984,0.075074,0.00464,0,0.005022,0.450328,0.54001,0,0
51,E15(N),15,3,6,3,5.52,1.610584,17.50003,37.49206,0.09136414,0,0.433823,0.29035,0,0.547034,0.162616,0,0,0
40,E4(Ti),4,4,2,6,5.84,1.447684,12.70897,32.90563,0.08704307,13.49037,0,0.024192,0,0.291138,0.68467,0,0,0
29,E11(Cu),11,1,4,4,4.14,1.540324,15.30824,36.4514,0.09072166,0.20532,0.057522,0.031684,0,0.196106,0.404424,0.241284,0,0.126502
29,E11(Cu),11,1,4,4,4.22,1.546733,15.50011,36.68552,0.09099706,0.6834,0.113746,0.108756,0,0.007389,0.417001,0.283871,0,0.182982
29,E11(Cu),11,1,4,4,4.06,1.564555,16.0421,37.90885,0.09238879,0.07292,0.086793,0.070635,0,0.050462,0.478153,0.250151,0,0.150598
29,E11(Cu),11,1,4,4,4.22,1.566419,16.09951,37.60327,0.09254909,0.46325,0.078039,0.121324,0,0.00476,0.407828,0.316266,0,0.149823
29,E11(Cu),11,1,4,4,4.22,1.524817,14.85051,35.61081,0.09089712,0.65714,0.110578,0.114691,0,0.006385,0.416441,0.282865,0,0.179619
26,E8(Fe),8,2,4,10,10.17,1.299211,9.18603,26.22272,0.09150305,11.961,0.024328,0.034116,0,0.965884,0,0,0,0
29,E11(Cu),11,2,36,5,5.2,1.309799,9.41246,26.91168,0.08756947,6.31665,0.046641,0.008345,0,0.000461,0.175893,0.749929,0,0.065371
29,E11(Cu),11,2,36,6,5.3,1.303936,9.28661,26.74188,0.08618311,12.20758,0.038359,0.004488,0,0,0.172853,0.739237,0,0.083423
29,E11(Cu),11,2,36,5,5.38,1.303683,9.28122,26.54656,0.08593299,6.14469,0.019812,0.00517,0,0,0.174212,0.749734,0,0.070884
29,E11(Cu),11,2,3,4,6.19,1.340741,10.09539,26.75164,0.08450731,0,0,0.149514,0,0.002458,0.64433,0.203698,0,0
48,E12(Zn),12,2,4,5,6.5,1.409937,11.74054,29.01483,0.08258572,8.39354,0.069868,0.271889,0,0,0.171602,0.556509,0,0
48,E12(Zn),12,2,2,6,5.74,1.472557,13.37535,32.62689,0.08614774,14.77993,0.060699,0.115741,0,0.001274,0.265583,0.617402,0,0
48,E12(Zn),12,2,2,4,6.16,1.46752,13.23857,31.36992,0.0830051,5.14263,0.017622,0.108191,0,0.001528,0.259568,0.630712,0,0
48,E12(Zn),12,2,4,6,5.36,1.467636,13.24171,33.02774,0.08581235,13.66168,0.064087,0.036236,0,0.000491,0,0.963273,0,0
3,E1(Li),1,1,8,4,4.63,1.407025,11.66794,30.53199,0.09073803,3.84932,0.093527,0.15407,0,0.006919,0.152403,0.607486,0,0.079121
3,E1(Li),1,1,8,4,4.59,1.407137,11.67072,30.60586,0.09093404,3.84639,0.086247,0.156273,0,0.007232,0.156531,0.599245,0,0.080719
3,E1(Li),1,1,8,4,4.97,1.386914,11.17474,29.10186,0.08976293,3.64831,0.111452,0.180907,0,0.011517,0.158315,0.563737,0,0.085525
3,E1(Li),1,1,8,4,4.86,1.378572,10.97429,29.03397,0.08970818,3.59025,0.104278,0.17085,0,0.00849,0.161535,0.571979,0,0.087147
13,E13(B),13,3,4,6,5.75,1.181721,6.91248,21.85669,0.08395154,9.02415,0.009012,0,0,0,0,1,0,0
13,E13(B),13,3,4,6,5.79,1.179552,6.87448,21.78691,0.08407847,8.93147,0.023924,0,0,0,0,1,0,0
13,E13(B),13,3,8,5,4.26,1.252454,8.22951,26.24724,0.09285165,5.42317,0.0287,0.004616,0,0,0,0.995384,0,0
13,E13(B),13,3,8,5,4.58,1.21644,7.53981,25.06968,0.09431107,4.91882,0.078712,0,0,0,0,1,0,0
13,E13(B),13,3,8,4,3.99,1.310469,9.42689,30.09288,0.10037633,2.80033,0.107079,0.025859,0,0,0,0.974141,0,0
13,E13(B),13,3,8,4,3.97,1.270489,8.59017,28.69618,0.10098952,2.59139,0.100168,0.018066,0,0,0,0.981934,0,0
26,E8(Fe),8,0,8,8,4.66,1.418645,11.9594,30.34292,0.09265618,10.18406,0.229718,0.113936,0,0.761167,0,0,0,0.124897
26,E8(Fe),8,0,4,8,4.51,1.428791,12.21785,30.66023,0.09329948,9.78522,0.237754,0.117874,0,0.738912,0,0,0,0.143215
26,E8(Fe),8,0,4,8,4.53,1.429321,12.23146,30.61777,0.09315531,9.7825,0.237767,0.119903,0,0.736883,0,0,0,0.143215
29,E11(Cu),11,2,4,4,5.27,1.316152,9.55007,27.28198,0.08605837,0,0,0.000034,0,0.000458,0.365903,0.633606,0,0
24,E6(Cr),6,3,4,6,5.95,1.225236,7.70455,23.46019,0.08381717,10.06135,0.014783,0.000693,0,0,0,0.999307,0,0
48,E12(Zn),12,2,4,7,6.01,1.469391,13.28926,32.60881,0.08703443,18.65796,0.116108,0.026407,0,0.013902,0.135016,0.824675,0,0
48,E12(Zn),12,2,4,6,5.93,1.452052,12.82436,32.19536,0.08435591,14.50625,0.044292,0.04454,0,0.000147,0.128371,0.826943,0,0
11,E1(Li),1,1,2,8,7.26,1.533294,15.09959,34.04034,0.08146204,28.6471,0.034545,0.067296,0,0,0.190617,0.742088,0,0
27,E9(Co),9,2,18,6,5.84,1.177901,6.84565,21.66077,0.08355738,9.06031,0.010952,0,0,0.000001,0.335461,0.664538,0,0
29,E11(Cu),11,2,2,4,5.4,1.401997,11.5433,29.60692,0.09204512,0,0,0.254783,0.004712,0,0.740505,0,0,0
57,E19(Ln),19,3,4,9,7.64,1.479202,13.55724,31.61377,0.08010278,34.70793,0.024538,0,0,0,0.143275,0.856725,0,0
63,E19(Ln),19,3,4,9,7.8,1.456827,12.95128,30.5833,0.08066836,32.96103,0.115576,0.001069,0,0,0.618568,0.380363,0,0
29,E11(Cu),11,2,2,4,4.45,1.479949,13.57779,35.13318,0.10176764,0.18576,0.03129,0.160254,0,0,0.395039,0.444707,0,0
47,E11(Cu),11,1,16,3,4.29,1.932639,30.23713,58.94135,0.1473968,0,0.944918,0.20249,0,0.019853,0.558335,0,0,0.219322
47,E11(Cu),11,1,16,3,4.34,1.828624,25.61307,52.39205,0.1286747,0,0.687844,0.190198,0,0,0.575188,0,0,0.234614
47,E11(Cu),11,1,16,2,4.21,1.841129,26.14214,53.63709,0.14284268,0,0.859983,0.204059,0,0.022374,0.599231,0,0,0.174336
47,E11(Cu),11,1,16,2,3.99,1.892424,28.38861,56.06062,0.12753136,0,0.783116,0.214244,0,0,0.562595,0,0,0.22316
47,E11(Cu),11,1,16,2,4.22,1.916923,29.50546,57.96339,0.14614368,0,1.008078,0.237654,0,0,0.563631,0,0,0.198715
47,E11(Cu),11,1,16,2,4.03,1.954198,31.26041,59.85398,0.15170021,0,1.091904,0.223575,0,0,0.576689,0,0,0.199736
47,E11(Cu),11,1,16,3,4.08,1.917478,29.53111,59.06221,0.15733906,0,1.041379,0.206811,0,0.002077,0.511899,0,0,0.279213
47,E11(Cu),11,1,16,2,4.22,1.81724,25.1377,52.5791,0.13533796,0,0.74648,0.210777,0,0.06892,0.582687,0,0,0.137615
47,E11(Cu),11,1,16,3,4.19,1.842555,26.20295,53.52625,0.13528529,0,0.788492,0.221189,0,0.004614,0.543105,0,0,0.231092
47,E11(Cu),11,1,16,3,4.13,1.898278,28.65286,56.42691,0.13107782,0,0.886486,0.239731,0,0,0.50583,0,0,0.254439
47,E11(Cu),11,1,16,4,4.18,1.997332,33.3764,62.60466,0.15395876,5.92929,1.126787,0.211756,0,0,0.512846,0,0,0.275398
47,E11(Cu),11,1,16,3,4.38,1.772732,23.33556,48.85653,0.1083127,0,0.459404,0.263344,0,0.030316,0.564554,0,0,0.141785
47,E11(Cu),11,1,16,3,4.22,1.895578,28.53077,57.21851,0.1460765,0,0.878517,0.211317,0,0.021234,0.552868,0,0,0.214582
47,E11(Cu),11,1,16,4,4.27,1.907756,29.08422,56.60042,0.13207405,6.11649,0.816536,0.191331,0,0.009375,0.509491,0,0,0.289803
47,E11(Cu),11,1,16,2,4.29,1.830479,25.69113,52.24537,0.13089205,0,0.74453,0.221212,0,0.039223,0.56715,0,0,0.172415
47,E11(Cu),11,1,16,3,4.07,1.929768,30.10261,60.25551,0.15866851,0,1.104066,0.208893,0,0,0.60125,0,0,0.189857
47,E11(Cu),11,1,16,3,4.32,1.934319,30.31608,59.2164,0.14575713,0,0.940178,0.213803,0,0,0.523419,0,0,0.262778
47,E11(Cu),11,1,16,3,4.06,1.894771,28.49433,56.96151,0.13916676,0,0.910456,0.229138,0,0.000507,0.557104,0,0,0.213252
29,E11(Cu),11,1,48,2,4.09,1.780764,23.65417,51.41632,0.15920682,0,0.879265,0.197966,0,0.000159,0.606458,0,0,0.195417
29,E11(Cu),11,1,48,4,3.94,1.865259,27.18356,55.603,0.15826385,0.36555,1.05042,0.202922,0,0,0.583364,0,0,0.213714
47,E11(Cu),11,1,16,2,4.3,1.712322,21.03027,43.62941,0.0891994,0,0.057068,0.250646,0,0.005621,0.555691,0,0,0.188041
47,E11(Cu),11,1,16,2,4.63,1.683928,20.00136,41.25892,0.08834391,0,0.110343,0.319216,0,0.002765,0.482322,0,0,0.195697
47,E11(Cu),11,1,16,2,4.64,1.657363,19.0696,40.38204,0.08968787,0,0.16333,0.260314,0,0.006346,0.557475,0,0,0.175865
47,E11(Cu),11,1,8,2,4.79,1.688335,20.15879,41.22377,0.08726351,0,0.026921,0.242579,0,0,0.518952,0,0,0.238469
47,E11(Cu),11,1,16,2,4.47,1.680999,19.89714,41.67997,0.08884413,0,0.128472,0.215682,0,0.027112,0.573538,0,0,0.183668
47,E11(Cu),11,1,8,2,4.76,1.649004,18.78251,39.55449,0.08735019,0,0.109787,0.417621,0,0,0.425755,0,0,0.156623
47,E11(Cu),11,1,16,2,4.43,1.704946,20.75968,42.52972,0.08842861,0,0.078506,0.261876,0,0.003336,0.560333,0,0,0.174455
47,E11(Cu),11,1,16,3,4.32,1.767038,23.11142,47.65303,0.10012121,0,0.330063,0.214479,0,0,0.563621,0,0,0.221901
47,E11(Cu),11,1,16,3,4.36,1.798227,24.35689,49.20295,0.10687948,0,0.44774,0.274215,0,0,0.488422,0,0,0.237363
47,E11(Cu),11,1,16,2,4.32,1.83312,25.80245,50.60298,0.1003766,0,0.298296,0.300791,0,0.061199,0.503471,0,0,0.134539
47,E11(Cu),11,1,16,3,4.28,1.789098,23.98783,48.57995,0.10649904,0,0.452326,0.197393,0,0,0.583892,0,0,0.218715
47,E11(Cu),11,1,16,3,4.35,1.790204,24.03236,48.7079,0.10587145,0,0.424467,0.307681,0,0,0.469861,0,0,0.222458
47,E11(Cu),11,1,16,2,4.24,1.828026,25.58796,50.47873,0.10353054,0,0.347038,0.331475,0,0.046395,0.487588,0,0,0.134542
12,E2(Be),2,2,8,5,5.04,1.382172,11.06049,30.62264,0.0919243,7.37353,0.101024,0.058256,0,0.002137,0.373587,0.566019,0,0
12,E2(Be),2,2,4,4,4.4,1.478543,13.53911,34.88742,0.09682348,3.21044,0.063729,0.114799,0,0.031037,0.401718,0.452447,0,0
12,E2(Be),2,2,4,4,4.36,1.46877,13.27243,35.25962,0.09711103,3.65056,0.078551,0.09368,0,0.036734,0.410887,0.458699,0,0
19,E1(Li),1,1,8,9,6,1.7593,22.80912,44.55341,0.08377589,25.36485,0.155108,0.289465,0,0.226386,0,0.480575,0,0.003575
28,E10(Ni),10,2,1,4,4.68,1.400696,11.51119,30.76925,0.09503113,0,0,0.002359,0,0.17656,0.821081,0,0,0
80,E12(Zn),12,2,2,2,4.6,1.68434,20.01602,41.02436,0.08658523,0,0,0.234432,0,0.434771,0,0,0.330796,0
80,E12(Zn),12,2,2,2,4.83,1.646881,18.71005,39.39504,0.0870096,0,0,0.059436,0,0.470706,0,0.176589,0.293269,0
80,E12(Zn),12,2,1,2,4.68,1.690164,20.22439,41.46114,0.08705634,0,0,0.053486,0,0.478944,0,0.140656,0.326914,0
12,E2(Be),2,2,4,6,5.78,1.381529,11.04508,28.05364,0.08399712,13.43539,0.063729,0.136289,0,0.004443,0.635969,0,0.223299,0
29,E11(Cu),11,2,2,4,4.62,1.475562,13.45738,34.6699,0.10730617,1.62816,0.38492,0,0,0.06944,0.40712,0.52344,0,0
29,E11(Cu),11,2,1,4,4.98,1.458054,12.98402,33.45096,0.09230129,0,0,0,0,0.025212,0.788857,0,0,0
30,E12(Zn),12,2,4,4,4.11,1.428195,12.20257,34.89762,0.09611259,3.6713,0.02764,0,0,0.072417,0.441301,0.486281,0,0
27,E9(Co),9,2,4,4,5.5,1.462605,13.10598,32.61264,0.09121744,2.61843,0.05403,0.274431,0,0,0.725569,0,0,0
27,E9(Co),9,2,4,5,5.32,1.421404,12.02934,30.434,0.08775725,6.99081,0.099695,0.147851,0,0.021339,0.812593,0,0,0.018217
27,E9(Co),9,2,4,5,5.41,1.411336,11.77552,29.84871,0.08794686,6.88303,0.109515,0.160648,0,0.01611,0.805025,0,0,0.018217
63,E19(Ln),19,2,8,10,13.56,1.638766,18.43483,36.67606,0.08045978,17.71798,0.017593,0.452935,0,0.547065,0,0,0,0
22,E4(Ti),4,4,2,5,4.33,1.280305,8.7908,27.20514,0.09406458,5.39594,0.108566,0.000363,0,0,0,0.999637,0,0
25,E7(Mn),7,2,4,4,4.96,1.491147,13.88833,34.72816,0.09210049,3.73807,0.033867,0.215168,0,0.000403,0.784429,0,0,0
25,E7(Mn),7,2,4,4,5.11,1.466755,13.21786,33.49898,0.09128063,3.7428,0.013774,0.230024,0,0.000411,0.769565,0,0,0
27,E9(Co),9,2,2,4,4.77,1.415025,11.8681,32.16031,0.09356325,3.25828,0.042431,0.185849,0,0.000062,0.814089,0,0,0
27,E9(Co),9,2,2,4,5.09,1.389617,11.24019,29.87558,0.09041595,3.25526,0.043022,0.224464,0,0,0.775536,0,0,0
28,E10(Ni),10,2,4,4,4.77,1.388282,11.20783,30.492,0.09301066,2.94276,0.121605,0.19537,0,0.004951,0.799678,0,0,0
30,E12(Zn),12,2,4,4,4.77,1.454092,12.87846,33.52312,0.09308839,3.57395,0.054039,0.188265,0,0.000186,0.811549,0,0,0
30,E12(Zn),12,2,4,4,4.95,1.426867,12.16855,32.00187,0.0915518,3.56669,0.020477,0.206305,0,0.0001,0.793595,0,0,0
46,E10(Ni),10,2,2,4,4.88,1.604196,17.29263,39.72064,0.10900656,0,0,0,0,0.182925,0.817075,0,0,0
19,E1(Li),1,1,4,9,6.47,1.694175,20.36871,41.59957,0.08218996,48.15436,0.084014,0.012961,0,0.013712,0.007535,0.964408,0,0.001384
25,E7(Mn),7,2,2,4,4.87,1.41448,11.85438,31.57115,0.09324814,0,0,0,0,0.038761,0.961239,0,0,0
25,E7(Mn),7,2,2,4,4.88,1.41096,11.76611,31.41513,0.09326749,0,0,0,0,0.038395,0.961605,0,0,0
25,E7(Mn),7,2,2,4,4.91,1.404566,11.60686,31.01162,0.09222607,0,0,0,0,0.042906,0.957094,0,0,0
25,E7(Mn),7,2,2,4,4.89,1.41179,11.78688,31.41584,0.09279669,0,0,0,0,0.038955,0.961045,0,0,0
25,E7(Mn),7,2,2,4,4.88,1.411749,11.78586,31.40559,0.09275054,0,0,0,0,0.039393,0.960607,0,0,0
